RTO4_14354	None
RTO4_14061	GO:0016559
RTO4_14061	GO:0006631
RTO4_14061	GO:0005783
RTO4_14061	GO:0005778
RTO4_14061	GO:0019395
RTO4_14061	GO:1990429
RTO4_14061	GO:0005739
RTO4_14061	GO:0003674
RTO4_14061	GO:0007031
RTO4_14061	GO:0016020
RTO4_14061	GO:0044375
RTO4_14061	GO:0005777
RTO4_11735	None
RTO4_16162	None
RTO4_9162	GO:0005730
RTO4_9162	GO:0005656
RTO4_9162	GO:0030691
RTO4_9162	GO:0003682
RTO4_9162	GO:0006267
RTO4_9162	GO:0042493
RTO4_9162	GO:0006270
RTO4_9162	GO:0006364
RTO4_9162	GO:0003674
RTO4_9162	GO:0008150
RTO4_9162	GO:0005634
RTO4_9162	GO:0005739
RTO4_9162	GO:0016607
RTO4_9162	GO:0045444
RTO4_9162	GO:0003723
RTO4_9162	GO:0030687
RTO4_9162	GO:0007049
RTO4_9162	GO:0006260
RTO4_9162	GO:0005654
RTO4_9162	GO:0042254
RTO4_9162	GO:0051301
RTO4_9162	GO:0002119
RTO4_9162	GO:0006898
RTO4_9162	GO:0009792
RTO4_9162	GO:0018991
RTO4_9162	GO:0040011
RTO4_9163	GO:0016627
RTO4_9163	GO:0055114
RTO4_9163	GO:0003995
RTO4_9163	GO:0008152
RTO4_9163	GO:0005575
RTO4_9163	GO:0000062
RTO4_9163	GO:0000166
RTO4_9163	GO:0005739
RTO4_9163	GO:0006629
RTO4_9163	GO:0006631
RTO4_9163	GO:0009055
RTO4_9163	GO:0016491
RTO4_9163	GO:0033539
RTO4_9163	GO:0050660
RTO4_9163	GO:0052890
RTO4_9163	GO:0055088
RTO4_14447	GO:0004672
RTO4_14447	GO:0005524
RTO4_14447	GO:0006468
RTO4_14447	GO:0005515
RTO4_14447	GO:0016772
RTO4_14447	GO:0004713
RTO4_14447	GO:0004674
RTO4_14447	GO:0005829
RTO4_14447	GO:0030998
RTO4_14447	GO:0010845
RTO4_14447	GO:0007131
RTO4_14447	GO:1904514
RTO4_14447	GO:0051598
RTO4_14447	GO:0016740
RTO4_14447	GO:0004683
RTO4_14447	GO:0000166
RTO4_14447	GO:0051321
RTO4_14447	GO:0016301
RTO4_14447	GO:0005634
RTO4_14447	GO:0016310
RTO4_14447	GO:0034599
RTO4_14447	GO:0007126
RTO4_14447	GO:0005516
RTO4_14447	GO:0035556
RTO4_14447	GO:0018105
RTO4_14447	GO:0018107
RTO4_16256	GO:0005515
RTO4_16256	GO:0005634
RTO4_16256	GO:0005829
RTO4_16256	GO:0003674
RTO4_16256	GO:0008150
RTO4_16256	GO:0008565
RTO4_16256	GO:0031204
RTO4_16256	GO:0031207
RTO4_16256	GO:0005737
RTO4_16256	GO:0015031
RTO4_16256	GO:0005783
RTO4_16256	GO:0006810
RTO4_10374	GO:0016491
RTO4_10374	GO:0055114
RTO4_10374	GO:0003824
RTO4_10374	GO:0008152
RTO4_10374	GO:0006790
RTO4_10374	GO:0050311
RTO4_10374	GO:0016903
RTO4_10374	GO:0005829
RTO4_10374	GO:0009337
RTO4_10374	GO:0004783
RTO4_10374	GO:0000103
RTO4_10374	GO:0019344
RTO4_10374	GO:0008652
RTO4_10374	GO:0009086
RTO4_10374	GO:0070814
RTO4_10369	None
RTO4_16665	None
RTO4_9869	None
RTO4_16544	None
RTO4_11430	None
RTO4_16715	None
RTO4_16001	GO:0005575
RTO4_16001	GO:0003674
RTO4_16001	GO:0008150
RTO4_8533	GO:0005515
RTO4_8533	GO:0005634
RTO4_8533	GO:0005829
RTO4_8533	GO:0003674
RTO4_8533	GO:0008150
RTO4_8533	GO:0065004
RTO4_8533	GO:0007131
RTO4_8533	GO:0070481
RTO4_8533	GO:0070478
RTO4_8533	GO:0006461
RTO4_8533	GO:0000228
RTO4_8533	GO:0055087
RTO4_8533	GO:0005654
RTO4_8533	GO:0005737
RTO4_8533	GO:0006366
RTO4_8533	GO:0006368
RTO4_8533	GO:0016055
RTO4_8533	GO:0016567
RTO4_8533	GO:0016593
RTO4_8533	GO:0032968
RTO4_8533	GO:0035327
RTO4_8533	GO:0043928
RTO4_8533	GO:0045638
RTO4_8533	GO:0045944
RTO4_8533	GO:0051571
RTO4_8533	GO:0080182
RTO4_8533	GO:2001162
RTO4_8533	GO:0006351
RTO4_8533	GO:0006355
RTO4_8533	GO:0005694
RTO4_8533	GO:0051321
RTO4_8533	GO:0051607
RTO4_8533	GO:0034427
RTO4_10993	GO:0005737
RTO4_13292	GO:0005783
RTO4_13292	GO:0030173
RTO4_13292	GO:0003674
RTO4_13292	GO:0006810
RTO4_13292	GO:0003723
RTO4_13292	GO:0005637
RTO4_13292	GO:0007166
RTO4_13292	GO:0015031
RTO4_13292	GO:0000139
RTO4_13292	GO:0005634
RTO4_13292	GO:0005794
RTO4_13292	GO:0016020
RTO4_13292	GO:0016021
RTO4_13292	GO:0005789
RTO4_13292	GO:0005515
RTO4_13292	GO:0097120
RTO4_13292	GO:0007413
RTO4_13292	GO:0040011
RTO4_10823	GO:0003674
RTO4_10823	GO:0005575
RTO4_10823	GO:0008150
RTO4_10823	GO:0004519
RTO4_10823	GO:0000448
RTO4_10823	GO:0035690
RTO4_10823	GO:0005730
RTO4_10823	GO:0005739
RTO4_10823	GO:0030687
RTO4_10823	GO:0022008
RTO4_10823	GO:0005737
RTO4_10823	GO:0000460
RTO4_10823	GO:0000470
RTO4_10823	GO:0005634
RTO4_10823	GO:0006325
RTO4_8607	GO:0004476
RTO4_8607	GO:0005975
RTO4_8607	GO:0008270
RTO4_8607	GO:0009298
RTO4_8607	GO:0006013
RTO4_8607	GO:0030448
RTO4_8607	GO:0006486
RTO4_8607	GO:0000032
RTO4_8607	GO:0005634
RTO4_8607	GO:0005829
RTO4_8607	GO:0031505
RTO4_8607	GO:0009272
RTO4_8607	GO:0005737
RTO4_8607	GO:0061611
RTO4_8607	GO:0070062
RTO4_8607	GO:0016853
RTO4_8607	GO:0046872
RTO4_8607	GO:0061619
RTO4_10824	None
RTO4_10827	GO:0005634
RTO4_10827	GO:0006355
RTO4_10827	GO:0016747
RTO4_9979	GO:0008152
RTO4_9979	GO:0016491
RTO4_9979	GO:0047560
RTO4_9979	GO:0006687
RTO4_9979	GO:0030148
RTO4_9979	GO:0005575
RTO4_9979	GO:0006666
RTO4_9979	GO:0005783
RTO4_9979	GO:0005811
RTO4_9979	GO:0005741
RTO4_9979	GO:0000166
RTO4_9979	GO:0005615
RTO4_9979	GO:0005789
RTO4_9979	GO:0016020
RTO4_9979	GO:0016021
RTO4_9979	GO:0055114
RTO4_9979	GO:0006629
RTO4_9979	GO:0006665
RTO4_9979	GO:0005737
RTO4_9979	GO:0009507
RTO4_11897	None
RTO4_9181	GO:0008152
RTO4_9181	GO:0016787
RTO4_11960	None
RTO4_11043	None
RTO4_15483	GO:0004489
RTO4_15483	GO:0006555
RTO4_15483	GO:0055114
RTO4_15483	GO:0006730
RTO4_15483	GO:0009086
RTO4_15483	GO:0005575
RTO4_15483	GO:0016491
RTO4_15483	GO:0035999
RTO4_15483	GO:0008150
RTO4_15483	GO:0005829
RTO4_15482	GO:0016491
RTO4_15482	GO:0050660
RTO4_15482	GO:0055114
RTO4_15482	GO:0045454
RTO4_15482	GO:0016668
RTO4_15482	GO:0006749
RTO4_15482	GO:0050661
RTO4_15482	GO:0006750
RTO4_15482	GO:0005739
RTO4_15482	GO:0004364
RTO4_15482	GO:0034599
RTO4_15482	GO:0005576
RTO4_15482	GO:0016020
RTO4_15482	GO:0005634
RTO4_15482	GO:0036245
RTO4_15482	GO:0010731
RTO4_15482	GO:0009405
RTO4_15482	GO:0005737
RTO4_15482	GO:0004791
RTO4_15482	GO:0001666
RTO4_15482	GO:0008340
RTO4_15482	GO:0042803
RTO4_15482	GO:0016209
RTO4_15482	GO:0005875
RTO4_15482	GO:0006974
RTO4_15482	GO:0019233
RTO4_15482	GO:0022008
RTO4_15482	GO:0000302
RTO4_15482	GO:0005759
RTO4_15482	GO:0009055
RTO4_15482	GO:0009897
RTO4_15482	GO:0015949
RTO4_15482	GO:0070062
RTO4_15482	GO:0098869
RTO4_15482	GO:0000305
RTO4_15482	GO:0001650
RTO4_15482	GO:0001707
RTO4_15482	GO:0001887
RTO4_15482	GO:0005515
RTO4_15482	GO:0005654
RTO4_15482	GO:0007165
RTO4_15482	GO:0008283
RTO4_15482	GO:0015035
RTO4_15482	GO:0098625
RTO4_15482	GO:0098626
RTO4_15482	GO:0005783
RTO4_15482	GO:0007275
RTO4_15482	GO:0007283
RTO4_15482	GO:0030154
RTO4_15482	GO:0043295
RTO4_15482	GO:0006979
RTO4_15482	GO:0007369
RTO4_15482	GO:0010942
RTO4_15482	GO:0016174
RTO4_15482	GO:0016259
RTO4_15482	GO:0033797
RTO4_15482	GO:0042537
RTO4_15482	GO:0042744
RTO4_15482	GO:0043025
RTO4_15482	GO:0045340
RTO4_15482	GO:0051262
RTO4_15482	GO:0070995
RTO4_15482	GO:0007507
RTO4_15482	GO:0030097
RTO4_15482	GO:0030424
RTO4_15482	GO:0030425
RTO4_15482	GO:0006810
RTO4_15482	GO:0043231
RTO4_15482	GO:0005777
RTO4_15482	GO:0009507
RTO4_15482	GO:0009570
RTO4_15482	GO:0005524
RTO4_15482	GO:0000303
RTO4_15482	GO:0042395
RTO4_15035	None
RTO4_8441	GO:0004100
RTO4_8441	GO:0006031
RTO4_8441	GO:0016020
RTO4_8441	GO:0001411
RTO4_8441	GO:0030428
RTO4_8441	GO:0030448
RTO4_8441	GO:0048315
RTO4_8441	GO:0000324
RTO4_8441	GO:0031521
RTO4_8441	GO:0000934
RTO4_8441	GO:0005575
RTO4_8441	GO:0031505
RTO4_8441	GO:0090529
RTO4_8441	GO:0005783
RTO4_8441	GO:0034217
RTO4_8441	GO:0030476
RTO4_8441	GO:0043936
RTO4_8441	GO:0005935
RTO4_8441	GO:0006038
RTO4_8441	GO:0000916
RTO4_8441	GO:0009405
RTO4_8441	GO:0005886
RTO4_8441	GO:0045009
RTO4_8441	GO:0000920
RTO4_8441	GO:0009986
RTO4_8441	GO:0016758
RTO4_8441	GO:0016021
RTO4_8441	GO:0016740
RTO4_8441	GO:0016757
RTO4_8441	GO:0071555
RTO4_8441	GO:0000918
RTO4_8441	GO:0071944
RTO4_11709	GO:0016021
RTO4_11709	GO:0017056
RTO4_11709	GO:0005840
RTO4_11709	GO:0031965
RTO4_11709	GO:0005643
RTO4_11709	GO:0032153
RTO4_11709	GO:0005794
RTO4_11709	GO:0032541
RTO4_11709	GO:0071790
RTO4_11709	GO:1902408
RTO4_11709	GO:0071786
RTO4_11709	GO:0034613
RTO4_11709	GO:0051292
RTO4_11709	GO:0006998
RTO4_11709	GO:0005783
RTO4_11709	GO:0005789
RTO4_11709	GO:0015031
RTO4_11709	GO:0006999
RTO4_11709	GO:0005634
RTO4_11709	GO:0016020
RTO4_11709	GO:0006810
RTO4_11709	GO:0051028
RTO4_13530	None
RTO4_8475	GO:0006508
RTO4_8475	GO:0008234
RTO4_8475	GO:0005575
RTO4_8475	GO:0016929
RTO4_8475	GO:0016926
RTO4_8475	GO:0005637
RTO4_8475	GO:0005643
RTO4_8475	GO:0071456
RTO4_8475	GO:0005737
RTO4_8475	GO:0021952
RTO4_8475	GO:0005634
RTO4_8475	GO:0060997
RTO4_8475	GO:0045751
RTO4_8475	GO:0050728
RTO4_8475	GO:0035204
RTO4_8475	GO:0005515
RTO4_8475	GO:0004175
RTO4_8475	GO:0005654
RTO4_8475	GO:0005925
RTO4_8475	GO:0006919
RTO4_8475	GO:0010724
RTO4_8475	GO:0016925
RTO4_8475	GO:0031965
RTO4_8475	GO:0032435
RTO4_8475	GO:0045944
RTO4_8475	GO:0070139
RTO4_8475	GO:0097190
RTO4_8475	GO:0007275
RTO4_8475	GO:0008233
RTO4_8475	GO:0016787
RTO4_8475	GO:0003674
RTO4_8475	GO:0008150
RTO4_8475	GO:0005730
RTO4_8475	GO:0005635
RTO4_8475	GO:0000086
RTO4_8475	GO:0009506
RTO4_8475	GO:0009507
RTO4_8475	GO:0009792
RTO4_8475	GO:0032880
RTO4_8475	GO:1904333
RTO4_8475	GO:0000003
RTO4_8475	GO:0008340
RTO4_8475	GO:0010171
RTO4_9015	GO:0005215
RTO4_9015	GO:0006810
RTO4_9015	GO:0016020
RTO4_9015	GO:0015250
RTO4_9015	GO:0005783
RTO4_9015	GO:0006833
RTO4_9015	GO:0055085
RTO4_9015	GO:0071470
RTO4_9015	GO:0030437
RTO4_9015	GO:0044011
RTO4_9015	GO:0071497
RTO4_9015	GO:0030104
RTO4_9015	GO:0016021
RTO4_9015	GO:0003014
RTO4_9015	GO:0046662
RTO4_9015	GO:0015267
RTO4_9015	GO:0003091
RTO4_9015	GO:0005372
RTO4_9015	GO:0005737
RTO4_9015	GO:0005887
RTO4_9015	GO:0009897
RTO4_9015	GO:0009992
RTO4_9015	GO:0015254
RTO4_9015	GO:0015793
RTO4_9015	GO:0016323
RTO4_9015	GO:0034220
RTO4_9015	GO:0050891
RTO4_9015	GO:0071346
RTO4_9015	GO:0003097
RTO4_9015	GO:0005223
RTO4_9015	GO:0005267
RTO4_9015	GO:0005515
RTO4_9015	GO:0005634
RTO4_9015	GO:0005903
RTO4_9015	GO:0006182
RTO4_9015	GO:0006813
RTO4_9015	GO:0006884
RTO4_9015	GO:0008519
RTO4_9015	GO:0009925
RTO4_9015	GO:0015079
RTO4_9015	GO:0015168
RTO4_9015	GO:0015670
RTO4_9015	GO:0015696
RTO4_9015	GO:0015701
RTO4_9015	GO:0016324
RTO4_9015	GO:0019725
RTO4_9015	GO:0020003
RTO4_9015	GO:0021670
RTO4_9015	GO:0022857
RTO4_9015	GO:0030157
RTO4_9015	GO:0030184
RTO4_9015	GO:0030185
RTO4_9015	GO:0030950
RTO4_9015	GO:0031526
RTO4_9015	GO:0031965
RTO4_9015	GO:0033326
RTO4_9015	GO:0033554
RTO4_9015	GO:0034644
RTO4_9015	GO:0035377
RTO4_9015	GO:0035378
RTO4_9015	GO:0035379
RTO4_9015	GO:0042383
RTO4_9015	GO:0042476
RTO4_9015	GO:0042493
RTO4_9015	GO:0043066
RTO4_9015	GO:0043154
RTO4_9015	GO:0045177
RTO4_9015	GO:0045766
RTO4_9015	GO:0046878
RTO4_9015	GO:0048146
RTO4_9015	GO:0070062
RTO4_9015	GO:0070301
RTO4_9015	GO:0071241
RTO4_9015	GO:0071260
RTO4_9015	GO:0071280
RTO4_9015	GO:0071288
RTO4_9015	GO:0071300
RTO4_9015	GO:0071320
RTO4_9015	GO:0071456
RTO4_9015	GO:0071472
RTO4_9015	GO:0071474
RTO4_9015	GO:0071549
RTO4_9015	GO:0071732
RTO4_9015	GO:0071805
RTO4_9015	GO:0072488
RTO4_9015	GO:0085018
RTO4_9015	GO:0020005
RTO4_9015	GO:0003094
RTO4_9015	GO:0005901
RTO4_9015	GO:0010592
RTO4_9015	GO:0010634
RTO4_9015	GO:0019233
RTO4_9015	GO:0030335
RTO4_9015	GO:0030424
RTO4_9015	GO:0032127
RTO4_9015	GO:0032809
RTO4_9015	GO:0032940
RTO4_9015	GO:0033363
RTO4_9015	GO:0042060
RTO4_9015	GO:0043005
RTO4_9015	GO:0043679
RTO4_9015	GO:0044241
RTO4_9015	GO:0046875
RTO4_9015	GO:0048593
RTO4_9015	GO:0051458
RTO4_9015	GO:0070295
RTO4_9015	GO:0072220
RTO4_9015	GO:0072230
RTO4_9015	GO:0072232
RTO4_9015	GO:0072239
RTO4_9015	GO:0015722
RTO4_9015	GO:0043231
RTO4_9015	GO:0046691
RTO4_9015	GO:0005911
RTO4_9015	GO:0007605
RTO4_9015	GO:0010574
RTO4_9015	GO:0015288
RTO4_9015	GO:0030315
RTO4_9015	GO:0031253
RTO4_9015	GO:0032691
RTO4_9015	GO:0032715
RTO4_9015	GO:0043234
RTO4_9015	GO:0051260
RTO4_9015	GO:0060354
RTO4_9015	GO:0071333
RTO4_9015	GO:0005789
RTO4_9015	GO:0009941
RTO4_9015	GO:0005773
RTO4_9015	GO:0005774
RTO4_9015	GO:0009507
RTO4_9015	GO:0005618
RTO4_9015	GO:0009506
RTO4_9015	GO:0005794
RTO4_9015	GO:0042742
RTO4_9015	GO:0005739
RTO4_9015	GO:0046658
RTO4_9015	GO:0005576
RTO4_9015	GO:0097730
RTO4_9015	GO:0043025
RTO4_9015	GO:0009986
RTO4_8677	GO:0009058
RTO4_8677	GO:0030170
RTO4_8677	GO:0008152
RTO4_8677	GO:0016740
RTO4_8677	GO:0003870
RTO4_8677	GO:0033014
RTO4_8677	GO:0005759
RTO4_8677	GO:0019354
RTO4_8677	GO:0006783
RTO4_8677	GO:0003824
RTO4_8677	GO:0005739
RTO4_8677	GO:0040003
RTO4_8677	GO:0008890
RTO4_8677	GO:0006520
RTO4_8677	GO:0006567
RTO4_8677	GO:0005515
RTO4_8677	GO:0005654
RTO4_8677	GO:0005829
RTO4_8677	GO:0006782
RTO4_8677	GO:0007005
RTO4_8677	GO:0042802
RTO4_8677	GO:0001666
RTO4_8677	GO:0005743
RTO4_8677	GO:0006879
RTO4_8677	GO:0016594
RTO4_8677	GO:0030218
RTO4_8677	GO:0032364
RTO4_8677	GO:0042541
RTO4_8677	GO:0050662
RTO4_8677	GO:0016607
RTO4_8677	GO:0019518
RTO4_8677	GO:0006778
RTO4_8677	GO:0016746
RTO4_8677	GO:0003674
RTO4_8677	GO:0008150
RTO4_11003	GO:0016021
RTO4_11003	GO:0055085
RTO4_11003	GO:0005215
RTO4_11003	GO:0003674
RTO4_11003	GO:0048477
RTO4_11003	GO:0006810
RTO4_11003	GO:0006915
RTO4_11003	GO:0008493
RTO4_11003	GO:0008514
RTO4_11003	GO:0015904
RTO4_11003	GO:0030659
RTO4_11003	GO:0031526
RTO4_11003	GO:0043252
RTO4_11003	GO:0016020
RTO4_8561	GO:0003676
RTO4_8561	GO:0000166
RTO4_8561	GO:0005730
RTO4_8561	GO:0008150
RTO4_8561	GO:0003729
RTO4_8561	GO:0030687
RTO4_8561	GO:0000463
RTO4_8561	GO:0035690
RTO4_8561	GO:0005575
RTO4_8561	GO:0003674
RTO4_8561	GO:0019233
RTO4_8561	GO:0022008
RTO4_8561	GO:0005681
RTO4_8561	GO:0006397
RTO4_8561	GO:0008380
RTO4_8561	GO:0003723
RTO4_8561	GO:0005634
RTO4_8561	GO:0042254
RTO4_8561	GO:0042273
RTO4_8561	GO:0006364
RTO4_8561	GO:0000003
RTO4_8561	GO:0002119
RTO4_8561	GO:0006898
RTO4_8561	GO:0009792
RTO4_8561	GO:0040026
RTO4_8561	GO:0040035
RTO4_8901	GO:0005634
RTO4_8901	GO:0005829
RTO4_8901	GO:0003674
RTO4_8901	GO:0008150
RTO4_8901	GO:0052856
RTO4_8901	GO:0005739
RTO4_8901	GO:0046496
RTO4_8901	GO:0005575
RTO4_8901	GO:0000166
RTO4_8901	GO:0005515
RTO4_8901	GO:0005576
RTO4_8901	GO:0005615
RTO4_8901	GO:0005654
RTO4_8901	GO:0005759
RTO4_8901	GO:0005929
RTO4_8901	GO:0034356
RTO4_8901	GO:0042803
RTO4_8901	GO:0043231
RTO4_8901	GO:0044297
RTO4_8901	GO:0046872
RTO4_8901	GO:0051289
RTO4_8901	GO:0052857
RTO4_8901	GO:0070062
RTO4_8901	GO:0016853
RTO4_8901	GO:0005737
RTO4_8902	GO:0005509
RTO4_8902	GO:0005783
RTO4_8902	GO:0006457
RTO4_8902	GO:0051082
RTO4_8902	GO:0005515
RTO4_8902	GO:0016021
RTO4_8902	GO:0030246
RTO4_8902	GO:0009267
RTO4_8902	GO:0030968
RTO4_8902	GO:0034605
RTO4_8902	GO:0006915
RTO4_8902	GO:0030433
RTO4_8902	GO:0030176
RTO4_8902	GO:0005886
RTO4_8902	GO:0097038
RTO4_8902	GO:0010522
RTO4_8902	GO:0001895
RTO4_8902	GO:0016063
RTO4_8902	GO:0012505
RTO4_8902	GO:0005789
RTO4_8902	GO:0001948
RTO4_8902	GO:0002474
RTO4_8902	GO:0005788
RTO4_8902	GO:0005790
RTO4_8902	GO:0005791
RTO4_8902	GO:0005840
RTO4_8902	GO:0007568
RTO4_8902	GO:0009306
RTO4_8902	GO:0016020
RTO4_8902	GO:0019886
RTO4_8902	GO:0030424
RTO4_8902	GO:0031012
RTO4_8902	GO:0032839
RTO4_8902	GO:0034185
RTO4_8902	GO:0034975
RTO4_8902	GO:0035255
RTO4_8902	GO:0042470
RTO4_8902	GO:0043025
RTO4_8902	GO:0043197
RTO4_8902	GO:0043209
RTO4_8902	GO:0043234
RTO4_8902	GO:0044233
RTO4_8902	GO:0048488
RTO4_8902	GO:0061077
RTO4_8902	GO:0071556
RTO4_8902	GO:0072583
RTO4_8902	GO:0006461
RTO4_8902	GO:0007338
RTO4_8902	GO:0007339
RTO4_8902	GO:0044183
RTO4_8902	GO:0003723
RTO4_8902	GO:0005737
RTO4_8902	GO:0046872
RTO4_8902	GO:0005635
RTO4_8902	GO:0007275
RTO4_8902	GO:0007283
RTO4_8902	GO:0030154
RTO4_8902	GO:0051321
RTO4_8902	GO:0009507
RTO4_8902	GO:0005773
RTO4_8902	GO:0005739
RTO4_8902	GO:0005774
RTO4_8902	GO:0009506
RTO4_8902	GO:0009408
RTO4_8902	GO:0031410
RTO4_8902	GO:0048471
RTO4_8902	GO:0009792
RTO4_15828	GO:0043936
RTO4_15828	GO:0006031
RTO4_15828	GO:0004100
RTO4_15828	GO:0048315
RTO4_15828	GO:0020037
RTO4_15828	GO:0005783
RTO4_15828	GO:0043332
RTO4_15828	GO:0030428
RTO4_15828	GO:0005935
RTO4_15828	GO:0045009
RTO4_15828	GO:0000131
RTO4_15828	GO:0005628
RTO4_15828	GO:0030476
RTO4_15828	GO:0006038
RTO4_15828	GO:0071260
RTO4_15828	GO:0030448
RTO4_15828	GO:0009405
RTO4_15828	GO:0009986
RTO4_15828	GO:0031505
RTO4_15828	GO:0016758
RTO4_15828	GO:0016021
RTO4_15828	GO:0071944
RTO4_15828	GO:0031410
RTO4_15828	GO:0016740
RTO4_15828	GO:0005886
RTO4_15828	GO:0016757
RTO4_15828	GO:0071555
RTO4_15828	GO:0034221
RTO4_15828	GO:0005737
RTO4_15828	GO:0016020
RTO4_15828	GO:0030659
RTO4_8903	GO:0003735
RTO4_8903	GO:0005840
RTO4_8903	GO:0006412
RTO4_16386	None
RTO4_8904	GO:0006457
RTO4_8904	GO:0016272
RTO4_8904	GO:0051082
RTO4_8904	GO:0005634
RTO4_8904	GO:0005829
RTO4_10152	GO:0009058
RTO4_10152	GO:0030170
RTO4_10152	GO:0003824
RTO4_10152	GO:0005575
RTO4_14720	GO:0003735
RTO4_14720	GO:0005622
RTO4_14720	GO:0005840
RTO4_14720	GO:0006412
RTO4_14720	GO:0005634
RTO4_14720	GO:0030445
RTO4_14720	GO:0022627
RTO4_14720	GO:0048666
RTO4_14720	GO:0002181
RTO4_14720	GO:0022008
RTO4_14720	GO:0000184
RTO4_14720	GO:0005654
RTO4_14720	GO:0005829
RTO4_14720	GO:0005925
RTO4_14720	GO:0006364
RTO4_14720	GO:0006413
RTO4_14720	GO:0006614
RTO4_14720	GO:0008270
RTO4_14720	GO:0015935
RTO4_14720	GO:0019083
RTO4_14720	GO:0070062
RTO4_14720	GO:0030529
RTO4_14720	GO:0043065
RTO4_14720	GO:0046872
RTO4_14720	GO:0005737
RTO4_14720	GO:0000003
RTO4_14720	GO:0002119
RTO4_14720	GO:0007281
RTO4_14720	GO:0008406
RTO4_14720	GO:0009792
RTO4_14720	GO:0010171
RTO4_14720	GO:0016477
RTO4_9038	None
RTO4_11333	GO:0003682
RTO4_11333	GO:0046872
RTO4_11333	GO:0003677
RTO4_9829	GO:0003824
RTO4_9829	GO:0005634
RTO4_9829	GO:0005829
RTO4_9829	GO:0016787
RTO4_9829	GO:0009117
RTO4_9829	GO:0000166
RTO4_9829	GO:0005737
RTO4_8450	GO:0004871
RTO4_8450	GO:0007165
RTO4_14721	GO:0000166
RTO4_14721	GO:0000228
RTO4_14721	GO:0034064
RTO4_14721	GO:0005829
RTO4_14721	GO:0033620
RTO4_14721	GO:0003723
RTO4_14721	GO:0006279
RTO4_14721	GO:0007127
RTO4_14721	GO:0051446
RTO4_11332	GO:0006012
RTO4_11332	GO:0008108
RTO4_11332	GO:0008270
RTO4_11332	GO:0003824
RTO4_11332	GO:0017103
RTO4_11332	GO:0005634
RTO4_11332	GO:0005829
RTO4_11332	GO:0052574
RTO4_11332	GO:0042125
RTO4_11332	GO:0033499
RTO4_11332	GO:0019388
RTO4_11332	GO:0005575
RTO4_11332	GO:0008344
RTO4_11332	GO:0033501
RTO4_11332	GO:0005515
RTO4_11332	GO:0005794
RTO4_11332	GO:0006258
RTO4_11332	GO:0005975
RTO4_11332	GO:0016740
RTO4_11332	GO:0016779
RTO4_11332	GO:0046872
RTO4_11332	GO:0061623
RTO4_11332	GO:0005737
RTO4_9759	GO:0016772
RTO4_9759	GO:0003674
RTO4_9759	GO:0005575
RTO4_9759	GO:0008150
RTO4_9119	GO:0015031
RTO4_9119	GO:0005768
RTO4_9119	GO:0032511
RTO4_9119	GO:0003674
RTO4_9119	GO:0032509
RTO4_9119	GO:0000910
RTO4_9119	GO:0005515
RTO4_9119	GO:0005576
RTO4_9119	GO:0005635
RTO4_9119	GO:0005793
RTO4_9119	GO:0005813
RTO4_9119	GO:0005829
RTO4_9119	GO:0005913
RTO4_9119	GO:0008104
RTO4_9119	GO:0009838
RTO4_9119	GO:0019076
RTO4_9119	GO:0019904
RTO4_9119	GO:0030496
RTO4_9119	GO:0032403
RTO4_9119	GO:0035578
RTO4_9119	GO:0036258
RTO4_9119	GO:0043231
RTO4_9119	GO:0043312
RTO4_9119	GO:0045184
RTO4_9119	GO:0045862
RTO4_9119	GO:0046745
RTO4_9119	GO:0048672
RTO4_9119	GO:0051301
RTO4_9119	GO:0070062
RTO4_9119	GO:0090541
RTO4_9119	GO:0090543
RTO4_9119	GO:0098609
RTO4_9119	GO:0098641
RTO4_9119	GO:1904903
RTO4_9119	GO:0005634
RTO4_9119	GO:0005737
RTO4_9119	GO:0005856
RTO4_9119	GO:0007049
RTO4_9119	GO:0031410
RTO4_9119	GO:0006810
RTO4_9119	GO:0009507
RTO4_8905	GO:0008152
RTO4_8905	GO:0016491
RTO4_8905	GO:0005575
RTO4_8615	GO:0003677
RTO4_8615	GO:0000786
RTO4_8615	GO:0005634
RTO4_8615	GO:0006334
RTO4_8615	GO:0046982
RTO4_16852	GO:0008152
RTO4_16852	GO:0016491
RTO4_10199	GO:0035690
RTO4_10199	GO:0005575
RTO4_10199	GO:0003674
RTO4_10199	GO:0005634
RTO4_10199	GO:0005829
RTO4_10199	GO:0019233
RTO4_10199	GO:0005515
RTO4_10199	GO:0008150
RTO4_10199	GO:0005737
RTO4_10199	GO:0009651
RTO4_10197	GO:0008610
RTO4_10197	GO:0008168
RTO4_10197	GO:0005886
RTO4_10197	GO:0006679
RTO4_10197	GO:0030447
RTO4_10197	GO:0071216
RTO4_10197	GO:0009405
RTO4_10197	GO:0003674
RTO4_10197	GO:0005575
RTO4_10197	GO:0005737
RTO4_10198	GO:0008612
RTO4_10198	GO:0050289
RTO4_10198	GO:0006525
RTO4_10198	GO:0034038
RTO4_10198	GO:0005634
RTO4_10198	GO:0005829
RTO4_10198	GO:0019233
RTO4_10198	GO:0005515
RTO4_10198	GO:0005737
RTO4_10198	GO:0006412
RTO4_10198	GO:0008216
RTO4_10198	GO:0008284
RTO4_10198	GO:0042102
RTO4_10198	GO:0042593
RTO4_10198	GO:0042802
RTO4_10198	GO:0046203
RTO4_10198	GO:0051289
RTO4_10198	GO:0016740
RTO4_10198	GO:0009792
RTO4_11775	GO:0003700
